Desktop\track1data\IMG\center_2019_04_02_19_25_35_164.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_35_164.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_35_164.jpg,0,0,0,6.251988
Desktop\track1data\IMG\center_2019_04_02_19_25_35_232.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_35_232.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_35_232.jpg,0,0,0,6.211358
Desktop\track1data\IMG\center_2019_04_02_19_25_35_303.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_35_303.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_35_303.jpg,0,0,0,6.161144
Desktop\track1data\IMG\center_2019_04_02_19_25_35_371.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_35_371.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_35_371.jpg,0,0,0,6.12396
Desktop\track1data\IMG\center_2019_04_02_19_25_35_440.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_35_440.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_35_440.jpg,-0.05,0,0,6.074337
Desktop\track1data\IMG\center_2019_04_02_19_25_35_514.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_35_514.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_35_514.jpg,-0.2,0,0,6.030232
Desktop\track1data\IMG\center_2019_04_02_19_25_35_584.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_35_584.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_35_584.jpg,-0.4,0.2571833,0,6.100145
Desktop\track1data\IMG\center_2019_04_02_19_25_35_650.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_35_650.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_35_650.jpg,-0.5500001,0.4321007,0,6.298484
Desktop\track1data\IMG\center_2019_04_02_19_25_35_718.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_35_718.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_35_718.jpg,0,0.4624986,0,6.664676
Desktop\track1data\IMG\center_2019_04_02_19_25_35_792.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_35_792.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_35_792.jpg,0,0.2629835,0,6.867263
Desktop\track1data\IMG\center_2019_04_02_19_25_35_862.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_35_862.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_35_862.jpg,0,0.03184323,0,6.942183
Desktop\track1data\IMG\center_2019_04_02_19_25_35_931.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_35_931.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_35_931.jpg,0,0,0,6.90229
Desktop\track1data\IMG\center_2019_04_02_19_25_36_000.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_36_000.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_36_000.jpg,-0.1,0,0,6.845001
Desktop\track1data\IMG\center_2019_04_02_19_25_36_071.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_36_071.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_36_071.jpg,-0.25,0.06393206,0,6.803756
Desktop\track1data\IMG\center_2019_04_02_19_25_36_144.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_36_144.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_36_144.jpg,-0.45,0.3038037,0,6.903827
Desktop\track1data\IMG\center_2019_04_02_19_25_36_215.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_36_215.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_36_215.jpg,-0.6000001,0.4741658,0,7.114487
Desktop\track1data\IMG\center_2019_04_02_19_25_36_288.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_36_288.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_36_288.jpg,0,0.2345263,0,7.343018
Desktop\track1data\IMG\center_2019_04_02_19_25_36_355.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_36_355.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_36_355.jpg,0,0.05256826,0,7.388205
Desktop\track1data\IMG\center_2019_04_02_19_25_36_425.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_36_425.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_36_425.jpg,0,0,0,7.332037
Desktop\track1data\IMG\center_2019_04_02_19_25_36_493.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_36_493.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_36_493.jpg,-0.1,0,0,7.286042
Desktop\track1data\IMG\center_2019_04_02_19_25_36_565.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_36_565.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_36_565.jpg,-0.3,0,0,7.208484
Desktop\track1data\IMG\center_2019_04_02_19_25_36_636.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_36_636.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_36_636.jpg,-0.45,0,0,7.138127
Desktop\track1data\IMG\center_2019_04_02_19_25_36_707.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_36_707.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_36_707.jpg,-0.6500001,0.1051623,0,7.060098
Desktop\track1data\IMG\center_2019_04_02_19_25_36_781.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_36_781.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_36_781.jpg,-0.8500001,0.3451052,0,7.166924
Desktop\track1data\IMG\center_2019_04_02_19_25_36_853.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_36_853.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_36_853.jpg,0,0.3436642,0,7.314744
Desktop\track1data\IMG\center_2019_04_02_19_25_36_926.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_36_926.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_36_926.jpg,0,0.1017304,0,7.441052
Desktop\track1data\IMG\center_2019_04_02_19_25_37_002.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_37_002.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_37_002.jpg,0,0,0,7.395244
Desktop\track1data\IMG\center_2019_04_02_19_25_37_074.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_37_074.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_37_074.jpg,0,0,0,7.350585
Desktop\track1data\IMG\center_2019_04_02_19_25_37_144.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_37_144.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_37_144.jpg,-0.15,0,0,7.286876
Desktop\track1data\IMG\center_2019_04_02_19_25_37_213.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_37_213.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_37_213.jpg,-0.3,0.1653809,0,7.291296
Desktop\track1data\IMG\center_2019_04_02_19_25_37_284.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_37_284.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_37_284.jpg,-0.5000001,0.4172347,0,7.491636
Desktop\track1data\IMG\center_2019_04_02_19_25_37_353.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_37_353.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_37_353.jpg,-0.6500001,0.5823553,0,7.775862
Desktop\track1data\IMG\center_2019_04_02_19_25_37_424.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_37_424.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_37_424.jpg,0,0.4270712,0,8.162703
Desktop\track1data\IMG\center_2019_04_02_19_25_37_492.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_37_492.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_37_492.jpg,0,0.2439986,0,8.345172
Desktop\track1data\IMG\center_2019_04_02_19_25_37_562.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_37_562.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_37_562.jpg,-0.05,0,0,8.380978
Desktop\track1data\IMG\center_2019_04_02_19_25_37_630.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_37_630.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_37_630.jpg,-0.2,0.02099955,0,8.3256
Desktop\track1data\IMG\center_2019_04_02_19_25_37_701.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_37_701.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_37_701.jpg,-0.4,0.2707314,0,8.383542
Desktop\track1data\IMG\center_2019_04_02_19_25_37_771.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_37_771.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_37_771.jpg,-0.5500001,0.4407873,0,8.561949
Desktop\track1data\IMG\center_2019_04_02_19_25_37_841.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_37_841.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_37_841.jpg,0,0.6502628,0,8.962423
Desktop\track1data\IMG\center_2019_04_02_19_25_37_909.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_37_909.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_37_909.jpg,0,0.4632789,0,9.266664
Desktop\track1data\IMG\center_2019_04_02_19_25_37_983.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_37_983.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_37_983.jpg,0,0.2251429,0,9.514154
Desktop\track1data\IMG\center_2019_04_02_19_25_38_055.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_38_055.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_38_055.jpg,0,0.04806926,0,9.54994
Desktop\track1data\IMG\center_2019_04_02_19_25_38_126.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_38_126.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_38_126.jpg,-0.15,0,0,9.472293
Desktop\track1data\IMG\center_2019_04_02_19_25_38_196.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_38_196.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_38_196.jpg,-0.3,0.1497241,0,9.446877
Desktop\track1data\IMG\center_2019_04_02_19_25_38_263.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_38_263.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_38_263.jpg,-0.5000001,0.3924136,0,9.589025
Desktop\track1data\IMG\center_2019_04_02_19_25_38_331.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_38_331.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_38_331.jpg,0,0.4730538,0,9.810208
Desktop\track1data\IMG\center_2019_04_02_19_25_38_399.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_38_399.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_38_399.jpg,0,0.2460159,0,10.04311
Desktop\track1data\IMG\center_2019_04_02_19_25_38_469.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_38_469.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_38_469.jpg,0,0.05362855,0,10.08283
Desktop\track1data\IMG\center_2019_04_02_19_25_38_542.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_38_542.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_38_542.jpg,0,0,0,10.00584
Desktop\track1data\IMG\center_2019_04_02_19_25_38_614.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_38_614.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_38_614.jpg,0,0,0,9.945413
Desktop\track1data\IMG\center_2019_04_02_19_25_38_687.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_38_687.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_38_687.jpg,-0.05,0,0,9.865015
Desktop\track1data\IMG\center_2019_04_02_19_25_38_760.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_38_760.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_38_760.jpg,-0.25,0,0,9.768167
Desktop\track1data\IMG\center_2019_04_02_19_25_38_830.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_38_830.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_38_830.jpg,-0.4,0.09423406,0,9.696792
Desktop\track1data\IMG\center_2019_04_02_19_25_38_904.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_38_904.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_38_904.jpg,-0.6000001,0.3331504,0,9.766113
Desktop\track1data\IMG\center_2019_04_02_19_25_38_977.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_38_977.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_38_977.jpg,0,0.3285097,0,9.915836
Desktop\track1data\IMG\center_2019_04_02_19_25_39_044.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_39_044.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_39_044.jpg,0,0.08084169,0,10.00544
Desktop\track1data\IMG\center_2019_04_02_19_25_39_111.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_39_111.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_39_111.jpg,0,0,0,9.95899
Desktop\track1data\IMG\center_2019_04_02_19_25_39_178.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_39_178.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_39_178.jpg,0,0,0,9.878621
Desktop\track1data\IMG\center_2019_04_02_19_25_39_245.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_39_245.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_39_245.jpg,0,0,0,9.818978
Desktop\track1data\IMG\center_2019_04_02_19_25_39_315.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_39_315.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_39_315.jpg,-0.15,0,0,9.754347
Desktop\track1data\IMG\center_2019_04_02_19_25_39_384.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_39_384.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_39_384.jpg,-0.35,0.2055625,0,9.734236
Desktop\track1data\IMG\center_2019_04_02_19_25_39_455.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_39_455.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_39_455.jpg,-0.5000001,0.3733108,0,9.852586
Desktop\track1data\IMG\center_2019_04_02_19_25_39_525.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_39_525.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_39_525.jpg,-0.7,0.5263252,0,10.16959
Desktop\track1data\IMG\center_2019_04_02_19_25_39_593.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_39_593.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_39_593.jpg,0,0.3628638,0,10.36308
Desktop\track1data\IMG\center_2019_04_02_19_25_39_663.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_39_663.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_39_663.jpg,0,0.1128583,0,10.48739
Desktop\track1data\IMG\center_2019_04_02_19_25_39_732.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_39_732.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_39_732.jpg,0,0,0,10.44475
Desktop\track1data\IMG\center_2019_04_02_19_25_39_800.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_39_800.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_39_800.jpg,0,0,0,10.36052
Desktop\track1data\IMG\center_2019_04_02_19_25_39_869.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_39_869.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_39_869.jpg,-0.1,0,0,10.29603
Desktop\track1data\IMG\center_2019_04_02_19_25_39_943.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_39_943.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_39_943.jpg,-0.3,0,0,10.18817
Desktop\track1data\IMG\center_2019_04_02_19_25_40_012.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_40_012.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_40_012.jpg,-0.45,0.1841705,0,10.1565
Desktop\track1data\IMG\center_2019_04_02_19_25_40_082.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_40_082.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_40_082.jpg,-0.6500001,0.4153433,0,10.29359
Desktop\track1data\IMG\center_2019_04_02_19_25_40_152.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_40_152.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_40_152.jpg,0,0.3657458,0,10.4901
Desktop\track1data\IMG\center_2019_04_02_19_25_40_224.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_40_224.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_40_224.jpg,0,0.1274163,0,10.62971
Desktop\track1data\IMG\center_2019_04_02_19_25_40_295.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_40_295.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_40_295.jpg,0,0,0,10.59742
Desktop\track1data\IMG\center_2019_04_02_19_25_40_363.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_40_363.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_40_363.jpg,0,0.06795602,0,10.52257
Desktop\track1data\IMG\center_2019_04_02_19_25_40_435.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_40_435.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_40_435.jpg,0,0.2404893,0,10.57796
Desktop\track1data\IMG\center_2019_04_02_19_25_40_505.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_40_505.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_40_505.jpg,0,0.4946454,0,10.85465
Desktop\track1data\IMG\center_2019_04_02_19_25_40_575.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_40_575.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_40_575.jpg,0,0.6573695,0,11.21453
Desktop\track1data\IMG\center_2019_04_02_19_25_40_643.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_40_643.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_40_643.jpg,0,0.4590042,0,11.28706
Desktop\track1data\IMG\center_2019_04_02_19_25_40_715.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_40_715.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_40_715.jpg,0,0.2868114,0,11.87313
Desktop\track1data\IMG\center_2019_04_02_19_25_40_784.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_40_784.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_40_784.jpg,-0.15,0.03717456,0,11.893
Desktop\track1data\IMG\center_2019_04_02_19_25_40_850.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_40_850.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_40_850.jpg,-0.3,0,0,11.76572
Desktop\track1data\IMG\center_2019_04_02_19_25_40_922.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_40_922.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_40_922.jpg,-0.5000001,0.1887549,0,11.64781
Desktop\track1data\IMG\center_2019_04_02_19_25_40_991.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_40_991.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_40_991.jpg,-0.6500001,0.1951225,0,11.63705
Desktop\track1data\IMG\center_2019_04_02_19_25_41_061.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_41_061.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_41_061.jpg,0,0,0,11.98823
Desktop\track1data\IMG\center_2019_04_02_19_25_41_129.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_41_129.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_41_129.jpg,0,0,0,11.28828
Desktop\track1data\IMG\center_2019_04_02_19_25_41_200.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_41_200.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_41_200.jpg,0,0,0,11.18914
Desktop\track1data\IMG\center_2019_04_02_19_25_41_269.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_41_269.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_41_269.jpg,0,0,0,11.37639
Desktop\track1data\IMG\center_2019_04_02_19_25_41_340.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_41_340.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_41_340.jpg,-0.2,0,0,11.39517
Desktop\track1data\IMG\center_2019_04_02_19_25_41_408.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_41_408.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_41_408.jpg,-0.35,0,0,11.04276
Desktop\track1data\IMG\center_2019_04_02_19_25_41_479.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_41_479.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_41_479.jpg,-0.5500001,0.05194376,0,11.11976
Desktop\track1data\IMG\center_2019_04_02_19_25_41_550.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_41_550.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_41_550.jpg,-0.7,0.2414851,0,11.09778
Desktop\track1data\IMG\center_2019_04_02_19_25_41_624.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_41_624.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_41_624.jpg,0,0.2953344,0,11.20267
Desktop\track1data\IMG\center_2019_04_02_19_25_41_691.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_41_691.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_41_691.jpg,0,0.1200045,0,11.18658
Desktop\track1data\IMG\center_2019_04_02_19_25_41_763.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_41_763.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_41_763.jpg,0,0,0,11.17806
Desktop\track1data\IMG\center_2019_04_02_19_25_41_830.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_41_830.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_41_830.jpg,0,0,0,11.11063
Desktop\track1data\IMG\center_2019_04_02_19_25_41_905.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_41_905.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_41_905.jpg,0,0,0,11.02116
Desktop\track1data\IMG\center_2019_04_02_19_25_41_980.jpg,Desktop\track1data\IMG\left_2019_04_02_19_25_41_980.jpg,Desktop\track1data\IMG\right_2019_04_02_19_25_41_980.jpg,0,0,0,10.93255
